rank,Age,Annual_Premium,Vintage,Gender,Driving_License,Previously_Insured,Vehicle_Damage,Vehicle_Age,Region_Code,Policy_Sales_Channel,Response_Prob,True_Response
530,-0.5687736193193956,0.4302588232707119,-0.1953766394829983,0,1,0,1,0,41,124,0.87065506,1
531,-0.5043056984311891,-0.6591658245170698,0.2946366866325889,1,1,0,1,0,3,124,0.8706481,1
532,-0.3109019357665694,-0.7315428253389571,0.5097644883418712,1,1,0,1,0,3,124,0.8706481,1
533,-0.5687736193193956,0.0537978953846456,-0.6136806983621582,0,1,0,1,0,3,124,0.8706451,1
534,-0.4398377775429825,-0.6018045382754179,0.6651345673541306,1,1,0,1,0,3,26,0.8706009,1
535,-0.4398377775429825,1.304374459064911,-0.5419714311257308,1,1,0,1,0,28,26,0.8705873,0
536,-0.4398377775429825,1.3146781293208043,-1.2471125589506002,1,1,0,1,0,28,26,0.8705873,1
537,-0.4398377775429825,0.359389676632614,-0.5061167975075171,0,1,0,1,0,28,26,0.87055635,1
538,-0.3753698566547759,0.3487718700884309,-0.4941652529681125,0,1,0,1,0,28,26,0.87055635,1
539,-0.3753698566547759,-0.1671655697981472,-0.3507467184952577,1,1,0,1,0,28,26,0.87054956,0
540,-0.4398377775429825,-1.7408627196129314,-1.2471125589506002,0,1,0,1,0,11,26,0.8705386,1
541,-0.5043056984311891,0.0705727731793018,-0.7331961437562039,0,1,0,1,0,28,26,0.87051624,0
542,-0.3753698566547759,0.1377979388732422,-0.7929538664532267,0,1,0,1,0,28,26,0.87051624,0
543,-0.3109019357665694,0.1156199169200077,-0.7092930546773948,0,1,0,1,0,28,26,0.87051624,0
544,-0.6332415402076021,-1.7408627196129314,-1.0797909353989363,1,1,0,1,0,41,124,0.8704959,0
545,-0.5043056984311891,0.7619239164467039,-0.8288085000714405,0,1,0,1,0,41,124,0.8704572,1
546,-0.4398377775429825,0.6673060664139242,-0.7810023219138221,0,1,0,1,0,41,124,0.8704572,0
547,-0.5687736193193956,-0.3509352984474702,-0.7690507773744176,0,1,0,1,0,45,124,0.8704503,1
548,-0.4398377775429825,-0.384799190325072,-0.1356189167859754,0,1,0,1,0,45,26,0.8704388,1
549,-0.4398377775429825,0.1748031936337384,-0.3507467184952577,0,1,0,1,0,41,26,0.8704374,1
550,-0.4398377775429825,0.1302586679542956,0.6292799337359168,0,1,0,1,1,11,26,0.8703898,0
551,-0.3109019357665694,-0.4739510689416153,0.043654251305093,0,1,0,1,1,3,163,0.87036705,0
552,-0.5043056984311891,-0.621469469922337,1.4778395960336412,1,1,0,1,0,29,124,0.870363,1
553,-0.4398377775429825,-0.1949980449405916,1.0834386262332905,1,1,0,1,0,5,26,0.87035125,1
554,0.6561168775565288,2.677966793239321,0.6890376564329397,1,1,0,1,2,28,26,0.87031347,1
555,-0.5043056984311891,-0.3410714189951818,-1.5817558060539283,0,1,0,1,0,30,124,0.8702959,0
556,-0.5687736193193956,-0.5169877404372688,-1.199306380792982,1,1,0,1,1,29,26,0.870261,1
557,-0.6332415402076021,1.4912227233394704,-0.482213708428708,1,1,0,1,0,41,26,0.87025565,0
558,-0.5687736193193956,0.4051279202075566,0.8563592799846036,1,1,0,1,1,11,26,0.87024504,1
559,-0.3109019357665694,0.5699866443018553,1.1192932598515042,0,1,0,1,1,41,26,0.8701546,1
560,-0.4398377775429825,0.7110338377438145,1.6810158532035189,0,1,0,1,0,28,26,0.8701351,0
561,-0.3109019357665694,-0.117783345279047,1.549548863270069,0,1,0,1,1,41,124,0.8701251,1
562,-0.3753698566547759,1.4399556810906335,-0.7690507773744176,1,1,0,1,0,41,26,0.87010956,1
563,-0.6332415402076021,0.5416515510981478,0.2826851420931844,1,1,0,1,0,3,122,0.8700512,1
564,-0.5687736193193956,-0.5951448489636818,0.3065882311719935,0,1,0,1,0,3,26,0.8700124,0
565,-0.4398377775429825,-0.6479197453963079,0.4500067656448483,0,1,0,1,0,3,26,0.8700124,0
566,-0.4398377775429825,-0.2357729351605611,0.4500067656448483,0,1,0,1,0,3,26,0.8700124,0
567,-0.3753698566547759,-0.3717939479898891,0.3543944093296118,0,1,0,1,0,3,26,0.8700124,0
568,-0.6332415402076021,0.3551802503695355,1.5017426851124502,0,1,0,1,0,28,26,0.86998403,0
569,-0.6332415402076021,0.5491908220170943,0.5575706664994895,0,1,0,1,0,28,26,0.86998403,0
570,-0.5043056984311891,0.2408974686898368,1.430033417876023,0,1,0,1,1,11,26,0.86995167,1
571,-0.3109019357665694,-0.2881708680472399,-0.3029405403376394,1,1,0,1,1,41,26,0.8699415,0
572,-0.3109019357665694,-0.4793542131001937,-0.3626982630346623,1,1,0,1,1,41,26,0.8699415,0
573,-0.6332415402076021,0.6980914226662894,-0.14757046132538,0,1,0,1,0,28,26,0.869938,0
574,-0.4398377775429825,-0.5409249256049242,-0.7929538664532267,1,1,0,1,1,29,26,0.8699374,1
575,-0.5043056984311891,0.031682700689069,-1.031984757241318,0,1,0,1,0,3,124,0.86984664,0
576,-0.6332415402076021,-0.3865583535394928,1.3941787842578093,0,1,0,1,0,30,124,0.86983067,0
577,-0.6332415402076021,0.4695886865645499,-0.2909889957982349,0,1,0,1,0,28,26,0.86981213,1
578,-0.3753698566547759,-0.5644851472266323,1.6332096750459006,0,1,0,1,1,3,163,0.869767,1
579,-0.4398377775429825,0.4338399769572115,0.7726984682087716,0,1,0,1,0,41,124,0.86975473,0
580,-0.5687736193193956,-0.1456786476791494,-1.725174340526783,1,1,0,1,0,23,124,0.8697538,0
581,-0.4398377775429825,0.790510318681043,0.0317027067656884,1,1,0,1,0,28,26,0.8697357,0
582,-0.3753698566547759,0.11882410706056,-0.8885662227684633,0,1,0,1,0,28,26,0.8697171,0
583,-0.3753698566547759,-0.3438986455897868,1.071487081693886,1,1,0,1,1,29,26,0.8697005,1
584,-0.4398377775429825,-0.2165477943172473,-0.6136806983621582,0,1,0,1,0,46,26,0.869684,0
585,0.8495206402211485,1.2600184151584417,0.5097644883418712,1,1,0,1,2,29,26,0.86968136,0
586,-0.5687736193193956,-0.1569247267999114,0.653183022814726,1,1,0,1,0,35,124,0.8696707,1
587,-0.5043056984311891,-0.6572181795296753,-0.4941652529681125,1,1,0,1,0,46,124,0.86963546,0
588,-0.2464340148783628,0.5106777130728088,0.8683108245240082,1,1,0,1,1,11,163,0.86962813,1
589,-0.4398377775429825,0.7463427565475476,1.370275695179,0,1,0,1,0,28,26,0.8696089,1
590,-0.5687736193193956,0.6894212611095009,0.485861399263062,0,1,0,1,0,28,26,0.8696089,0
591,-0.3753698566547759,0.6637877399850824,1.3344210615607863,0,1,0,1,0,28,26,0.8696089,0
592,-0.5687736193193956,0.7359134317763382,1.4061303287972138,0,1,0,1,0,28,26,0.8696089,0
593,-0.3753698566547759,0.7165626364177086,-0.2192797285618074,1,1,0,1,0,28,26,0.86960834,0
594,-0.6332415402076021,0.9000182287787422,0.9758747253786492,0,1,0,1,0,28,26,0.8695919,0
595,-0.4398377775429825,-0.5127154869165325,0.0317027067656884,1,1,0,1,0,28,26,0.86954135,0
596,-0.5043056984311891,0.8263846828036971,-0.2670859067194257,1,1,0,1,0,28,26,0.8695381,1
597,-0.4398377775429825,0.6666777938373453,-0.3866013521134714,1,1,0,1,0,28,26,0.8695381,1
598,-0.5687736193193956,-0.3636892317520215,-1.3068702816476232,1,1,0,1,0,30,124,0.86950284,0
599,-0.5043056984311891,0.3535467416704304,-0.1953766394829983,1,1,0,1,0,28,26,0.86948216,1
600,-0.5043056984311891,0.5577353290585672,-0.1595220058647846,1,1,0,1,0,28,26,0.86948216,1
601,-0.3753698566547759,0.4460284649428419,-0.1236673722465709,1,1,0,1,0,28,26,0.86948216,1
602,-0.3753698566547759,0.3623425577425347,-0.2192797285618074,1,1,0,1,0,28,26,0.86948216,0
603,-0.5043056984311891,0.7592223443674146,-0.0878127386283572,0,1,0,1,0,28,26,0.86943644,0
604,-0.3753698566547759,-0.1235634529835727,-1.641513528750951,1,1,0,1,1,4,163,0.8694341,1
605,-0.4398377775429825,0.6577563232499252,-0.3507467184952577,1,1,0,1,0,28,26,0.8694333,1
606,-0.4398377775429825,-0.2841499235571351,0.4619583101842529,0,1,0,1,0,28,26,0.86941427,0
607,-0.3753698566547759,-0.1109980014519951,0.8444077354451991,0,1,0,1,0,28,26,0.86941427,0
608,-0.4398377775429825,-0.1113749649979424,1.0834386262332905,0,1,0,1,0,28,26,0.86941427,0
609,-0.5043056984311891,-0.1872074649910135,0.8324561909057945,0,1,0,1,0,28,26,0.86941427,1
610,-0.3753698566547759,-0.1949980449405916,1.23880870524555,0,1,0,1,0,28,26,0.86941427,1
611,-0.5687736193193956,-0.1167152818988629,0.8444077354451991,0,1,0,1,0,28,26,0.86941427,1
612,-0.3753698566547759,-0.2871028046670558,0.2109758748567569,0,1,0,1,0,28,26,0.86941427,1
613,-0.3753698566547759,-0.0286314666625036,0.7846500127481763,0,1,0,1,0,28,26,0.86941427,0
614,-0.3753698566547759,-0.7283386351984048,0.7129407455117488,1,1,0,1,1,11,124,0.8694122,0
615,-0.5687736193193956,0.5537772118261202,-0.314892084877044,1,1,0,1,0,28,26,0.8694118,0
616,-0.3753698566547759,-0.207751978245143,-0.3507467184952577,1,1,0,1,0,45,26,0.86939204,0
617,-0.5687736193193956,0.3991593307300572,-0.9483239454654862,0,1,0,1,1,11,26,0.86938536,0
618,-0.4398377775429825,0.2393267872483896,-1.282967192568814,1,1,0,1,1,35,26,0.8693838,0
619,-0.3753698566547759,0.9456936450960268,-1.4383372715810734,0,1,0,1,0,41,26,0.869379,0
620,0.6561168775565288,1.6102175493435107,0.1990243303173524,1,1,0,1,2,28,26,0.86936617,0
621,0.6561168775565288,1.9328355174167664,0.4619583101842529,1,1,0,1,2,28,26,0.86936617,1
622,0.6561168775565288,1.6249191276354564,0.7248922900511534,1,1,0,1,2,28,26,0.86936617,0
623,-0.5043056984311891,0.6665521393220295,0.5336675774206803,1,1,0,1,0,28,26,0.8693593,0
624,-0.4398377775429825,0.821421329448724,1.2149056161667406,1,1,0,1,0,28,26,0.8693593,1
625,-0.4398377775429825,0.672520728799529,1.537597318730664,1,1,0,1,0,28,26,0.8693593,0
626,-0.3753698566547759,0.8019448795747787,0.6053768446571077,1,1,0,1,0,28,26,0.8693593,0
627,-0.5043056984311891,0.7110338377438145,0.8444077354451991,1,1,0,1,0,28,26,0.8693593,1
628,-0.5043056984311891,0.7366045316105749,0.5814737555782986,1,1,0,1,0,28,26,0.8693593,1
629,-0.1819660939901563,-0.2546211124579276,1.6451612195853051,1,1,0,1,1,11,163,0.8693568,1
630,-0.5043056984311891,-0.4212389997666472,1.370275695179,0,1,0,1,1,5,157,0.8693422,0
631,1.171860244662181,1.5103850369251264,0.3663459538690163,1,1,0,1,2,29,26,0.869329,1
632,-0.4398377775429825,-0.4640871894893269,-0.14757046132538,0,1,0,1,1,41,26,0.8693135,1
633,-0.5687736193193956,1.1799136616446342,-0.9602754900048908,0,1,0,1,0,28,26,0.8692797,1
634,-0.4398377775429825,1.0347198691972546,1.7168704868217326,1,1,0,1,0,28,26,0.8692794,1
635,-0.3753698566547759,-0.1804849484216195,-0.0161034713919298,0,1,0,1,0,28,26,0.86924165,1
636,-0.3753698566547759,-0.07901892730413,-0.0161034713919298,0,1,0,1,0,28,26,0.86924165,1
637,-0.3753698566547759,-0.1458043021944652,0.0675573403839021,0,1,0,1,0,28,26,0.86924165,0
638,-0.4398377775429825,-0.6142443352916798,-0.0878127386283572,0,1,0,1,0,28,26,0.86924165,0
639,-0.3753698566547759,-0.2192493663965365,-0.0519581050101435,0,1,0,1,0,28,26,0.86924165,0
640,-0.5687736193193956,-0.1795425395567511,-0.063909649549548,0,1,0,1,0,28,26,0.86924165,0
641,-0.3753698566547759,-0.3249248137771045,-0.3268436294164485,0,1,0,1,0,28,26,0.86924165,0
642,-0.3753698566547759,-0.2154169036794053,-1.4024826379628597,1,1,0,1,1,3,26,0.8692143,1
643,-0.0530302522137432,0.0237664662241751,-0.063909649549548,0,1,0,1,0,28,124,0.8692067,1
644,-0.3753698566547759,-0.1383906857908343,1.4180818733366185,1,1,0,1,0,28,26,0.8691644,1
645,-0.3753698566547759,-0.4833751575902986,1.4778395960336412,1,1,0,1,0,28,26,0.8691644,0
646,-0.4398377775429825,-0.2129666406307477,1.6093065859670914,1,1,0,1,0,28,26,0.8691644,1
647,-0.4398377775429825,0.9306779305157916,-1.6056588951327373,0,1,0,1,0,41,124,0.8691451,0
648,-0.6332415402076021,-0.1968200354126704,-1.3068702816476232,0,1,0,1,0,28,124,0.86911154,1
649,-0.6332415402076021,-0.2607781837084006,-1.2949187371082185,0,1,0,1,0,28,124,0.86911154,0
650,-0.6332415402076021,-0.2555635213227959,-1.4263857270416689,0,1,0,1,0,28,124,0.86911154,1
651,-0.5687736193193956,-0.1397728854593079,1.621258130506496,0,1,0,1,0,28,124,0.8690964,1
652,-0.2464340148783628,-0.4776578771434308,1.6451612195853051,1,1,0,1,1,3,26,0.8690535,0
653,-0.2464340148783628,1.1140706956191673,-1.617610439672142,0,1,0,1,0,28,124,0.8690459,1
654,-0.6332415402076021,-0.374684001842152,-1.0797909353989363,1,1,0,1,0,30,124,0.8690259,1
655,-0.3753698566547759,0.2083529492230507,1.310517972481977,1,1,0,1,0,3,124,0.86899847,1
656,-0.3753698566547759,-0.3327782209843405,-0.5419714311257308,1,1,0,1,0,38,26,0.8689809,0
657,-0.5687736193193956,0.8754527710345079,-0.4105044411922806,0,1,0,1,0,28,26,0.8689565,0
658,-0.4398377775429825,0.8669710912506929,-0.4941652529681125,0,1,0,1,0,28,26,0.8689565,0
659,-0.6332415402076021,-0.3299509943897356,0.82050464636639,0,1,0,1,0,45,124,0.86894697,0
660,-0.5687736193193956,0.2259445813672594,0.6292799337359168,1,1,0,1,0,41,26,0.8689378,0
661,-0.3109019357665694,-0.2775530615030568,1.095390170772695,1,1,0,1,1,35,26,0.86888987,1
662,-0.2464340148783628,0.6129604885398509,1.6332096750459006,1,1,0,1,1,11,26,0.8688829,1
663,-0.3109019357665694,0.0481434421954357,1.6810158532035189,0,1,0,1,1,3,26,0.8688805,1
664,-0.4398377775429825,-0.4012599318314387,1.4778395960336412,0,1,0,1,0,18,26,0.86885524,0
665,-0.5043056984311891,-0.330830575996946,1.621258130506496,1,1,0,1,0,28,124,0.868846,1
666,-0.3753698566547759,-0.1895949007820133,1.5854034968882822,1,1,0,1,0,28,124,0.868846,0
667,-0.5043056984311891,-1.7408627196129314,1.2627117943243589,0,1,0,1,0,41,26,0.8688279,0
668,0.6561168775565288,2.138406304473377,1.3583241506395956,1,1,0,1,2,28,26,0.8688273,0
669,0.6561168775565288,1.6781338148716878,1.537597318730664,1,1,0,1,2,28,26,0.8688273,1
670,-0.5687736193193956,-1.7408627196129314,-1.3307733707264322,1,1,0,1,0,29,124,0.86881775,1
671,-0.3753698566547759,0.0118292872691763,-0.7690507773744176,1,1,0,1,0,46,26,0.8687475,1
672,-0.4398377775429825,0.0874733054892737,-0.757099232835013,1,1,0,1,0,35,124,0.86874646,0
673,-0.6332415402076021,-0.3095949629085798,-0.1714735504041891,1,1,0,1,0,28,26,0.8687198,0
674,-0.6332415402076021,0.3525415055479042,-0.3746498075740668,1,1,0,1,0,3,124,0.86871517,1
675,-0.4398377775429825,-0.2039823427856696,-0.0997642831677617,0,1,0,1,0,18,26,0.868682,0
676,-0.5043056984311891,0.450991818297815,1.549548863270069,0,1,0,1,0,29,124,0.8686708,0
677,-0.4398377775429825,0.3737142913786125,1.537597318730664,0,1,0,1,0,29,124,0.8686708,1
678,-0.5687736193193956,-0.3153750706131055,-1.4861434497386916,0,1,0,1,0,28,124,0.8686692,0
679,-0.5687736193193956,-0.3165059612509475,0.9161170026816264,1,1,0,1,1,41,124,0.8686611,0
680,-0.5687736193193956,-0.3134902528833688,-1.031984757241318,1,1,0,1,0,46,26,0.86863303,0
681,-0.6332415402076021,-1.7408627196129314,-1.701271251447974,1,1,0,1,0,35,124,0.86862427,1
682,-0.2464340148783628,0.5688557536640133,1.155147893469718,1,1,0,1,1,41,26,0.86860245,0
683,0.6561168775565288,2.677966793239321,-0.0758611940889526,1,1,0,1,2,28,26,0.8686012,0
684,-0.1819660939901563,-0.0665163030302102,1.7168704868217326,1,1,0,1,1,4,124,0.868593,1
685,-0.3109019357665694,1.0458402938027007,-0.5778260647439445,1,1,0,1,1,29,26,0.86856025,1
686,-0.5043056984311891,0.0255884566962538,-0.2073281840224029,0,1,0,1,0,30,26,0.86854875,1
687,-0.4398377775429825,0.5304682992350437,1.6690643086641144,1,1,0,1,0,28,26,0.86854804,0
688,-0.3109019357665694,-0.010977007260637,-0.9005177673078678,1,1,0,1,1,41,26,0.86849064,1
689,-0.3753698566547759,-0.5296160192265044,1.549548863270069,1,1,0,1,1,3,157,0.86848086,1
690,0.2693093522272895,0.9443114454275534,1.2268571607061451,0,1,0,1,0,8,124,0.8684651,1
691,-0.5043056984311891,0.9239554139463976,-0.2192797285618074,1,1,0,1,0,41,124,0.8684527,1
692,-0.6332415402076021,1.5477044279739118,-1.6056588951327373,0,1,0,1,0,28,26,0.86845076,0
693,-0.3753698566547759,0.4545101447266568,-0.0997642831677617,0,1,0,1,0,41,124,0.86843556,1
694,-0.3753698566547759,-1.7408627196129314,-0.6734384210591811,1,1,0,1,0,41,124,0.86842656,0
695,-0.4398377775429825,-0.2536158763354014,0.7248922900511534,1,1,0,1,0,5,124,0.8684031,1
696,-0.1819660939901563,-0.1480660834701491,-1.6654166178297602,1,1,0,1,1,6,163,0.86839706,1
697,-0.3753698566547759,-0.6596056153206751,1.1073417153120997,1,1,0,1,1,29,26,0.8683832,1
698,-0.3753698566547759,-0.3888829620728347,-0.9841785790836998,1,1,0,1,0,30,124,0.8683714,0
699,-0.4398377775429825,-0.0717309654158149,-0.9005177673078678,1,1,0,1,0,30,124,0.8683714,0
700,-0.3753698566547759,0.7963532536432266,-1.725174340526783,0,1,0,1,1,41,124,0.8683397,1
701,-0.5687736193193956,-0.1550399090701747,1.3941787842578093,1,1,0,1,0,3,124,0.8683133,1
702,-0.5687736193193956,-0.602872601655602,1.370275695179,1,1,0,1,0,3,124,0.8683133,0
703,-0.5687736193193956,-0.5149144409345585,1.2507602497849544,1,1,0,1,0,3,124,0.8683133,1
704,-0.6332415402076021,-0.2326315722776667,-1.3785795488840509,1,1,0,1,1,4,26,0.86831015,0
705,-0.3109019357665694,0.1259864144335592,1.6093065859670914,0,1,0,1,1,41,124,0.86830366,1
706,-0.4398377775429825,0.3569394135839563,0.5814737555782986,0,1,0,1,0,28,26,0.8682681,0
707,-0.4398377775429825,0.432457777288738,0.5575706664994895,0,1,0,1,0,28,26,0.8682681,0
708,-0.5043056984311891,0.4966044073574419,0.736843834590558,0,1,0,1,0,28,26,0.8682681,0
709,-0.4398377775429825,0.4822169653537855,0.2946366866325889,0,1,0,1,0,28,26,0.8682681,1
710,-0.5687736193193956,0.5590547014693827,1.1910025270879316,0,1,0,1,0,28,26,0.8682681,1
711,-0.5687736193193956,0.4826567561573907,0.6890376564329397,0,1,0,1,0,28,26,0.8682681,0
712,-0.3753698566547759,0.5473688315450156,0.9758747253786492,0,1,0,1,0,28,26,0.8682681,1
713,-0.5043056984311891,0.4432640656058948,0.3663459538690163,0,1,0,1,0,28,26,0.8682681,1
714,-0.3753698566547759,0.5442274686621211,1.4658880514942365,0,1,0,1,0,28,26,0.8682681,0
715,-0.4398377775429825,0.4535049086041305,1.3941787842578093,0,1,0,1,0,28,26,0.8682681,0
716,-0.4398377775429825,0.4134211182183979,0.2468305084749706,0,1,0,1,0,28,26,0.8682681,1
717,-0.5687736193193956,0.3300493473063802,0.3065882311719935,0,1,0,1,0,28,26,0.8682681,1
718,-0.5687736193193956,0.7631804615998616,-0.14757046132538,0,1,0,1,0,28,26,0.8682215,0
719,-0.3753698566547759,0.7243532163672867,-0.3985528966528759,0,1,0,1,0,28,26,0.8682215,0
720,-0.3753698566547759,0.8136935767568038,-0.2073281840224029,0,1,0,1,0,28,26,0.8682215,0
721,0.0114376686744633,-0.2298671729407196,0.4500067656448483,0,1,0,1,0,46,124,0.8681303,0
722,-0.6332415402076021,-0.1741393953981727,-1.6893197069085693,1,1,0,1,0,33,124,0.8681201,1
723,-0.5687736193193956,-0.1068514024465745,0.6890376564329397,0,1,0,1,0,30,124,0.868113,1
724,-0.3753698566547759,0.3690022470542709,-0.1236673722465709,0,1,0,1,0,28,26,0.8680942,1
725,-0.3753698566547759,0.5841856045325381,0.0675573403839021,0,1,0,1,0,28,26,0.8680942,0
726,-0.5043056984311891,0.5356829616206483,0.0317027067656884,0,1,0,1,0,28,26,0.8680942,0
727,-0.4398377775429825,0.5981960829902472,-0.1953766394829983,0,1,0,1,0,28,26,0.8680942,1
728,-0.3753698566547759,0.485860946297943,-0.3746498075740668,0,1,0,1,0,28,26,0.8680942,1
729,-0.5043056984311891,0.5992641463704312,-0.3626982630346623,0,1,0,1,0,28,26,0.8680942,0
730,-0.5043056984311891,-0.2485896957227703,0.5336675774206803,0,1,0,1,0,3,124,0.8680598,0
731,-0.4398377775429825,-0.1363802135457819,0.2707335975537798,0,1,0,1,0,3,124,0.8680598,1
732,-0.5043056984311891,0.4036200660237673,0.6053768446571077,1,1,0,1,0,28,26,0.86801636,0
733,-0.4398377775429825,0.4517457453897097,1.155147893469718,1,1,0,1,0,28,26,0.86801636,1
734,-0.4398377775429825,0.3910546144921897,1.286614883403168,1,1,0,1,0,28,26,0.86801636,1
735,-0.4398377775429825,0.3595781584055876,0.5456191219600849,1,1,0,1,0,28,26,0.86801636,0
736,-0.5043056984311891,0.5069080776133356,0.7846500127481763,1,1,0,1,0,28,26,0.86801636,0
737,-0.3753698566547759,0.4323949500310801,0.6412314782753215,1,1,0,1,0,28,26,0.86801636,1
738,-0.3753698566547759,0.5514526032927783,0.7846500127481763,1,1,0,1,0,28,26,0.86801636,1
739,-0.3753698566547759,0.9122695440220304,0.0317027067656884,1,1,0,1,0,28,26,0.8679998,0
740,-0.2464340148783628,0.0096931605088081,0.7726984682087716,1,1,0,1,1,11,26,0.8679955,1
741,-0.3753698566547759,-0.1557310089044115,0.2468305084749706,1,1,0,1,1,29,26,0.8679859,1
742,-0.2464340148783628,-0.6286946045529941,-0.1356189167859754,1,1,0,1,1,29,26,0.86798376,0
743,-0.6332415402076021,-0.046977025898607,-0.7092930546773948,0,1,0,1,0,28,124,0.86794406,1
744,-0.2464340148783628,-0.5274170652084783,1.4778395960336412,1,1,0,1,1,41,124,0.8679262,0
745,-0.6332415402076021,-0.0166942877075048,0.0197511622262838,0,1,0,1,1,29,26,0.8678831,1
746,-0.5687736193193956,0.8501962134560368,0.4619583101842529,0,1,0,1,0,28,26,0.86787146,0
747,-0.4398377775429825,0.8474946413767477,0.7009892009723443,0,1,0,1,0,28,26,0.86787146,1
748,-0.3753698566547759,0.8586150659821938,1.310517972481977,0,1,0,1,0,28,26,0.86787146,0
749,-0.3753698566547759,0.9814423547033652,0.1990243303173524,0,1,0,1,0,28,26,0.86787146,1
750,-0.3753698566547759,0.8669710912506929,0.2348789639355661,0,1,0,1,0,28,26,0.86787146,0
751,-0.3753698566547759,0.6878505796680536,0.5456191219600849,1,1,0,1,1,29,26,0.8678714,0
752,-0.3753698566547759,-0.553427549878844,-1.1395486580959593,1,1,0,1,0,28,124,0.8678677,0
753,-0.4398377775429825,-0.1718147868648309,-1.366628004344646,1,1,0,1,0,28,124,0.8678677,1
754,-0.5687736193193956,-0.2115216137046162,-1.2232094698717912,1,1,0,1,0,28,124,0.8678677,0
755,-0.3753698566547759,-0.3716682934745733,-1.0678393908595318,1,1,0,1,0,28,124,0.8678677,1
756,-0.4398377775429825,-0.0747466737833936,-1.0678393908595318,1,1,0,1,0,28,124,0.8678677,0
757,-0.4398377775429825,-0.0471655076715806,0.5336675774206803,1,1,0,1,0,30,124,0.8678611,1
758,-0.4398377775429825,1.1317879822786918,1.0834386262332905,1,1,0,1,0,28,26,0.86782604,1
759,-0.3109019357665694,1.131725155021034,1.3463726061001908,1,1,0,1,0,28,26,0.86782604,1
760,-0.3753698566547759,0.1311382495615061,-1.11564556901715,1,1,0,1,1,3,163,0.8678081,1
761,-0.6332415402076021,0.1599131335688189,-1.6654166178297602,1,1,0,1,0,29,124,0.8678011,1
762,0.5916489566683223,1.498259376197154,0.6890376564329397,1,1,0,1,2,28,26,0.8677724,0
763,0.5916489566683223,1.4806049167952873,0.569522211038894,1,1,0,1,2,28,26,0.8677724,0
764,0.5916489566683223,1.3893797386760336,0.5217160328812758,1,1,0,1,2,28,26,0.8677724,0
765,-0.4398377775429825,0.189630426441,0.485861399263062,0,1,0,1,0,6,26,0.86776304,1
766,-0.3109019357665694,-0.5245270113562154,0.0795088849233067,0,1,0,1,1,11,26,0.86775655,0
767,-0.3753698566547759,0.2933582288341735,-0.0400065604707389,1,1,0,1,0,28,26,0.867735,1
768,-0.5687736193193956,0.3137142603153293,-0.1595220058647846,1,1,0,1,0,28,26,0.867735,1
769,-0.5687736193193956,-0.014369679174163,-1.6773681623691648,1,1,0,1,1,41,26,0.86772734,0
770,-0.6332415402076021,-1.7408627196129314,-0.9124693118472724,0,1,0,1,0,41,26,0.86772317,0
771,-0.3109019357665694,0.3218189765531968,1.6571127641247096,1,1,0,1,1,11,124,0.8677139,1
772,0.5916489566683223,0.642175163350769,1.7168704868217326,0,1,0,1,2,28,26,0.86766994,0
773,-0.5687736193193956,-0.6288202590683099,0.1392666076203295,1,1,0,1,0,4,26,0.86765856,1
774,-0.3753698566547759,0.4759970668456545,-1.6893197069085693,1,1,0,1,0,41,157,0.86765075,0
775,-0.5687736193193956,-0.7466213671768502,1.131244804390909,0,1,0,1,1,41,124,0.867628,0
776,-0.5043056984311891,0.894489430104848,1.6332096750459006,1,1,0,1,0,28,26,0.86761916,0
777,-0.4398377775429825,0.9385941649806856,0.9400200917604355,1,1,0,1,0,28,26,0.86761916,0
778,-0.5043056984311891,0.9642905133627618,0.987826269918054,1,1,0,1,0,28,26,0.86761916,1
779,-0.3753698566547759,0.8424056335064587,1.1431963489303132,1,1,0,1,0,28,26,0.86761916,1
780,-0.5043056984311891,1.010719856771941,1.131244804390909,1,1,0,1,0,28,26,0.86761916,0
781,-0.3753698566547759,0.851201449578563,1.2627117943243589,1,1,0,1,0,28,26,0.86761916,0
782,-0.3753698566547759,0.9123951985373462,1.621258130506496,1,1,0,1,0,28,26,0.86761916,1
783,0.7850527193329419,1.3862383757931391,0.0914604294627113,1,1,0,1,2,28,26,0.8675911,1
784,0.913988561109355,0.5786568058586439,-0.4105044411922806,1,1,0,1,2,2,26,0.8675418,1
785,-0.3753698566547759,-0.1264535068358356,-0.7810023219138221,1,1,0,1,0,28,124,0.86753905,0
786,-0.3753698566547759,-0.1113121377402845,1.6451612195853051,0,1,0,1,0,28,26,0.8675053,0
787,-0.5043056984311891,-0.2028514521478277,-1.199306380792982,0,1,0,1,0,46,26,0.8674911,0
788,-0.5687736193193956,-0.7038988319694863,-1.1634517471747683,0,1,0,1,0,46,26,0.8674911,1
789,-0.5687736193193956,-0.0275005760246616,-1.282967192568814,0,1,0,1,0,28,124,0.8673858,0
790,-0.4398377775429825,-0.0898252156212867,-1.3905310934234552,0,1,0,1,0,28,124,0.8673858,0
791,-0.4398377775429825,-0.1131969554700212,-1.3307733707264322,0,1,0,1,0,28,124,0.8673858,0
792,-0.4398377775429825,-0.0171340785111101,-1.2949187371082185,0,1,0,1,0,28,124,0.8673858,1
793,-0.3753698566547759,-0.0517518974806065,-1.11564556901715,0,1,0,1,0,28,124,0.8673858,1
794,-0.5043056984311891,-0.4618882354713008,-1.11564556901715,0,1,0,1,0,28,124,0.8673858,0
