,detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost
943,7763,865,610006,,,咖啡奶香面包,0,1,16,
944,7671,856,610048,,,拌土豆丝,0,1,25,
945,7759,865,610047,,,西瓜胡萝卜沙拉,0,1,26,
946,7762,865,610005,,,牛奶卷,0,1,17,
947,7764,865,610008,,,五色糯米饭(七色),0,1,35,
948,7766,865,609938,,,小米南瓜粥,0,1,13,
949,7765,865,609937,,,冰糖红豆薏米粥,0,1,15,
950,1969,311,609955,,,红酒炖羊肉,0,1,108,
951,7767,865,610061,,,牛肉鸡蛋肠粉,0,1,20,
952,7672,856,609958,,,"香辣爆羊肝


",0,1,28,
953,1971,311,610050,,,番茄甘蓝,0,1,33,
954,7768,865,609947,,, 北冰洋汽水 ,0,1,5,
955,1974,311,610007,,,桂圆肉红豆八宝饭,0,1,39,
956,1975,311,610010,,,白饭/小碗,0,4,1,
957,1131,203,610064,,,花蛤蒸蛋,0,1,37,
958,1983,311,609935,,,山药养生粥,0,1,19,
959,1132,203,610039,,,培根紫菜卷,0,1,30,
960,7673,856,610010,,,白饭/小碗,0,2,1,
961,7340,829,609967,,,香酥两吃大虾,0,1,89,
962,7342,829,609941,,,清蒸海鱼,0,1,78,
963,1133,203,609979,,,鲜美鳝鱼,0,1,55,
964,7344,829,609946,,,谷稻小庄 ,0,1,38,
965,7675,856,609947,,, 北冰洋汽水 ,0,2,5,
966,1134,203,609992,,,"番茄炖牛腩
",0,1,35,
967,1136,203,610031,,,糖醋蕃茄溜青花,0,1,33,
968,7346,829,609942,,,辣炒鱿鱼,0,1,58,
969,7347,829,609954,,,凉拌蒜蓉西兰花,0,1,29,
970,7350,829,609930,,,豌豆薯仔猪骨汤,0,1,39,
971,7348,829,609952,,,美妙绝伦之白莲花,0,1,29,
972,1137,203,609946,,,谷稻小庄 ,0,1,38,
973,1138,203,610011,,,白饭/大碗,0,1,10,
974,7661,855,609972,,,核桃葡萄干土司,0,1,19,
975,7658,855,610021,,,爆炒鸡翅,0,1,56,
976,7656,855,610066,,,辣炒田螺,0,1,35,
977,7576,848,609967,,,香酥两吃大虾,0,1,89,
978,7577,848,609931,,,焖猪手,0,1,58,
979,7662,855,609973,,,紫薯面包卷,0,1,20,
980,7578,848,609930,,,豌豆薯仔猪骨汤,0,1,39,
981,7663,855,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,
982,7579,848,609932,,,爆炒猪肝,0,1,68,
983,7664,855,609993,,,百里香奶油烤红酒牛肉,0,1,178,
984,7665,855,609997,,,打卤面,0,1,26,
985,7877,878,609967,,,香酥两吃大虾,0,1,89,
986,7580,848,609933,,,自制猪肉脯,0,1,48,
987,7878,878,609932,,,爆炒猪肝,0,1,68,
988,7582,848,609953,,,凉拌菠菜,0,1,27,
989,7581,848,609934,,,芹菜炒腰花,0,1,18,
990,7880,878,609931,,,焖猪手,0,1,58,
991,7883,878,609934,,,芹菜炒腰花,0,1,18,
992,7584,848,609971,,,大理石奶油蛋糕,0,1,13,
993,7885,878,609953,,,凉拌菠菜,0,1,27,
994,7583,848,609956,,,孜然羊排,0,1,88,
995,7666,855,609999,,,鱼香肉丝拌面,0,1,18,
996,7674,855,610036,,,路易拉菲红酒干红,0,1,158,
997,7669,855,610029,,,黄花菜炒木耳,0,1,35,
998,7887,878,609954,,,凉拌蒜蓉西兰花,0,1,29,
999,7816,872,609961,,,姜葱炒花蟹,0,1,45,
1000,7670,855,610028,,,培根花菜,0,1,35,
1001,7667,855,610020,,,"泡椒凤爪


",0,1,58,
1002,7585,848,610011,,,白饭/大碗,0,1,10,
1003,7817,872,609944,,,水煮鱼,0,1,65,
1004,7818,872,609981,,,桂圆枸杞鸽子汤,0,1,48,
1005,7888,878,610008,,,五色糯米饭(七色),0,1,35,
1006,7676,855,609936,,,皮蛋瘦肉粥,0,1,16,
1007,7941,878,610010,,,白饭/小碗,0,1,1,
1008,7819,872,610031,,,糖醋蕃茄溜青花,0,1,33,
1009,7820,872,609949,,,意文柠檬汁 ,0,1,13,
1010,7821,872,610063,,,蒜香辣花甲,0,1,45,
1011,7822,872,610008,,,五色糯米饭(七色),0,1,35,
1012,7823,872,610035,,,黄尾袋鼠西拉子红葡萄酒,0,1,46,
1013,7825,872,610055,,,葡萄奶酥(超酥香的饼干),0,1,9,
1014,7824,872,610041,,,凉拌海带豆芽紫菜,0,1,35,
1015,7826,872,610010,,,白饭/小碗,0,1,1,
1016,7057,800,610050,,,番茄甘蓝,0,1,33,
1017,7058,800,609951,,,炝炒大白菜,0,1,29,
1018,7059,800,609955,,,红酒炖羊肉,0,1,108,
1019,7060,800,609953,,,凉拌菠菜,0,1,27,
1020,7827,872,609950,,,大蒜苋菜,0,1,30,
1021,7061,800,609954,,,凉拌蒜蓉西兰花,0,1,29,
1022,7062,800,609962,,,倒立蒸梭子蟹,0,1,169,
1023,7063,800,609970,,,麻辣小龙虾,0,1,99,
1024,7064,800,610040,,,海带结豆腐汤,0,1,30,
1025,7065,800,609956,,,孜然羊排,0,1,88,
1026,6522,750,609969,,,香辣腐乳炒虾,0,1,56,
1027,6523,750,609942,,,辣炒鱿鱼,0,1,58,
1028,6524,750,609930,,,豌豆薯仔猪骨汤,0,1,39,
1029,2370,1004,609955,,,红酒炖羊肉,0,1,108,
1030,2368,1004,609970,,,麻辣小龙虾,0,2,99,
1031,2376,1004,609956,,,孜然羊排,0,1,88,
1032,2374,1004,610043,,,肉丁茄子,0,1,39,
1033,2369,1004,609949,,,意文柠檬汁 ,0,1,13,
1034,3281,447,609970,,,麻辣小龙虾,0,1,99,
1035,2377,1004,610004,,,南瓜芝士包,0,1,10,
1036,2386,1004,610026,,,玉竹南北杏鸭腿汤,0,1,35,
1037,2398,1004,610062,,,蒜蓉生蚝,0,1,49,
1038,2393,1004,610031,,,糖醋蕃茄溜青花,0,1,33,
1039,2401,1004,609952,,,美妙绝伦之白莲花,0,1,29,
1040,2399,1004,609945,,,农夫山泉NFC果汁100%橙汁,0,1,6,
1041,6525,750,610010,,,白饭/小碗,0,2,1,
1042,2391,1004,610029,,,黄花菜炒木耳,0,1,35,
1043,2410,1004,609944,,,水煮鱼,0,1,65,
1044,2405,1004,609957,,,"蒙古烤羊腿


",0,1,48,
1045,2409,1004,610060,,,广式虾仁肠粉,0,1,18,
1046,2856,1038,610010,,,白饭/小碗,0,3,1,
1047,2854,1038,609970,,,麻辣小龙虾,0,1,99,
1048,2411,1004,609953,,,凉拌菠菜,0,1,27,
1049,3283,447,609957,,,"蒙古烤羊腿


",0,1,48,
1050,2858,1038,610051,,,凉拌萝卜丝,0,1,20,
1051,3285,447,610010,,,白饭/小碗,0,6,1,
1052,3286,447,609992,,,"番茄炖牛腩


",0,1,35,
1053,2862,1038,610014,,,金玉良缘,0,1,30,
1054,3287,447,610014,,,金玉良缘,0,1,30,
1055,2867,1038,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,
1056,3289,447,610038,,,芝麻烤紫菜,0,1,25,
1057,3290,447,610063,,,蒜香辣花甲,0,1,45,
1058,3292,447,609956,,,孜然羊排,0,1,88,
1059,2875,1038,610033,,,"张裕葡萄酒张裕赤霞珠干红


",0,1,32,
1060,3291,447,609953,,,凉拌菠菜,0,1,27,
1061,4130,1149,609966,,,芝士烩波士顿龙虾,0,1,175,
1062,3293,447,609943,,,剁椒鱼头,0,1,55,
1063,4129,1149,609967,,,香酥两吃大虾,0,1,89,
1064,4132,1149,609970,,,麻辣小龙虾,0,1,99,
1065,6526,750,609953,,,凉拌菠菜,0,1,27,
1066,2880,1038,610053,,,蛋挞,0,1,8,
1067,4131,1149,609969,,,香辣腐乳炒虾,0,1,56,
1068,2876,1038,609942,,,辣炒鱿鱼,0,1,58,
1069,5827,690,609965,,,葱姜炒蟹,0,1,109,
1070,4133,1149,609944,,,水煮鱼,0,1,65,
1071,2883,1038,609932,,,爆炒猪肝,0,1,68,
1072,3296,447,609933,,,自制猪肉脯,0,1,48,
1073,5826,690,609966,,,芝士烩波士顿龙虾,0,1,175,
1074,4134,1149,610039,,,培根紫菜卷,0,1,30,
1075,3294,447,609971,,,大理石奶油蛋糕,0,1,13,
1076,6527,750,609991,,,"香烤牛排


",0,1,55,
1077,2892,1038,609961,,,姜葱炒花蟹,0,1,45,
1078,2897,1038,609956,,,孜然羊排,0,1,88,
1079,4137,1149,610046,,,青炒扁豆,0,1,28,
1080,4136,1149,610043,,,肉丁茄子,0,1,39,
1081,4135,1149,610030,,,番茄有机花菜,0,1,32,
1082,3298,447,609944,,,水煮鱼,0,1,65,
1083,4139,1149,609972,,,核桃葡萄干土司,0,1,19,
1084,4138,1149,609986,,,哈尔滨啤酒罐装,0,8,7,
1085,3297,447,609942,,,辣炒鱿鱼,0,1,58,
1086,5828,690,609941,,,清蒸海鱼,0,1,78,
1087,5829,690,609970,,,麻辣小龙虾,0,1,99,
1088,5830,690,609962,,,倒立蒸梭子蟹,0,1,169,
1089,5831,690,609955,,,红酒炖羊肉,0,1,108,
1090,5832,690,609996,,,牛尾汤,0,1,40,
1091,5833,690,610043,,,肉丁茄子,0,1,39,
1092,4141,1149,610060,,,广式虾仁肠粉,0,1,18,
1093,4143,1149,610061,,,牛肉鸡蛋肠粉,0,1,20,
1094,4140,1149,609973,,,紫薯面包卷,0,1,20,
1095,2662,1026,609946,,,谷稻小庄 ,0,1,38,
1096,2659,1026,609933,,,自制猪肉脯,0,1,48,
1097,2665,1026,609951,,,炝炒大白菜,0,1,29,
1098,5834,690,610022,,,杭椒鸡珍,0,1,58,
1099,2660,1026,609942,,,辣炒鱿鱼,0,1,58,
1100,2657,1026,609966,,,芝士烩波士顿龙虾,0,1,175,
1101,2669,1026,609954,,,凉拌蒜蓉西兰花,0,1,29,
1102,2676,1026,609957,,,"蒙古烤羊腿


",0,1,48,
1103,2677,1026,609956,,,孜然羊排,0,1,88,
1104,4145,1149,610011,,,白饭/大碗,0,1,10,
1105,2693,1026,610002,,,老式面包,0,1,19,
1106,2683,1026,609983,,,干锅田鸡,0,1,88,
1107,2680,1026,609976,,,芹黄鳝丝,0,1,58,
1108,2700,1026,609982,,,"五香酱驴肉


",0,1,52,
1109,2681,1026,609981,,,桂圆枸杞鸽子汤,0,1,48,
1110,2687,1026,609992,,,"番茄炖牛腩


",0,1,35,
1111,5835,690,610030,,,番茄有机花菜,0,1,32,
1112,2709,1026,609961,,,姜葱炒花蟹,0,1,45,
1113,2481,1012,610039,,,培根紫菜卷,0,1,30,
1114,3835,500,609931,,,焖猪手,0,1,58,
1115,3832,500,609966,,,芝士烩波士顿龙虾,0,1,175,
1116,2720,1026,610044,,,木须豌豆,0,1,32,
1117,3834,500,609933,,,自制猪肉脯,0,1,48,
1118,5836,690,610029,,,黄花菜炒木耳,0,1,35,
1119,3836,500,609934,,,芹菜炒腰花,0,1,18,
1120,3837,500,609930,,,豌豆薯仔猪骨汤,0,1,39,
1121,2468,1026,609953,,,凉拌菠菜,0,1,27,
1122,2731,1026,610043,,,肉丁茄子,0,1,39,
1123,3838,500,609932,,,爆炒猪肝,0,1,68,
1124,2735,1026,610014,,,金玉良缘,0,1,30,
1125,3840,500,609937,,,冰糖红豆薏米粥,0,1,15,
1126,3841,500,609941,,,清蒸海鱼,0,1,78,
1127,5837,690,609931,,,焖猪手,0,1,58,
1128,2469,1026,609954,,,凉拌蒜蓉西兰花,0,1,29,
1129,3844,500,609946,,,谷稻小庄 ,0,1,38,
1130,2470,1026,610010,,,白饭/小碗,0,2,1,
1131,3846,500,609952,,,美妙绝伦之白莲花,0,1,29,
1132,3845,500,609951,,,炝炒大白菜,0,1,29,
1133,3847,500,609953,,,凉拌菠菜,0,1,27,
1134,2471,1026,609947,,, 北冰洋汽水 ,0,2,5,
1135,3848,500,610008,,,五色糯米饭(七色),0,1,35,
1136,2513,1012,609949,,,意文柠檬汁 ,0,1,13,
1137,2497,1012,609934,,,芹菜炒腰花,0,1,18,
1138,2546,1012,610063,,,蒜香辣花甲,0,1,45,
1139,6239,1317,609966,,,芝士烩波士顿龙虾,0,1,175,
1140,6240,1317,609962,,,倒立蒸梭子蟹,0,1,169,
1141,2552,1012,609941,,,清蒸海鱼,0,1,78,
1142,6241,1317,609941,,,清蒸海鱼,0,1,78,
1143,6242,1317,610062,,,蒜蓉生蚝,0,1,49,
1144,6244,1317,609977,,,快炒黄鳝,0,1,50,
1145,6243,1317,610039,,,培根紫菜卷,0,1,30,
1146,6245,1317,609992,,,"番茄炖牛腩


",0,1,35,
1147,3413,1002,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,
1148,2569,1012,610011,,,白饭/大碗,0,1,10,
1149,3408,1002,609994,,,"独家薄荷鲜虾牛肉卷


",0,1,45,
1150,3420,1002,609931,,,焖猪手,0,1,58,
1151,6246,1317,609956,,,孜然羊排,0,1,88,
1152,6247,1317,609932,,,爆炒猪肝,0,1,68,
1153,6248,1317,610019,,,白斩鸡,0,1,88,
1154,6249,1317,610024,,,"红酒土豆烧鸭腿


",0,1,48,
1155,6250,1317,610049,,,爆炒双丝,0,1,35,
1156,6251,1317,610015,,,葱油凉拌藕片,0,1,30,
1157,3681,484,609961,,,姜葱炒花蟹,0,1,45,
1158,4668,584,609969,,,香辣腐乳炒虾,0,1,56,
1159,3683,484,610066,,,辣炒田螺,0,1,35,
1160,3423,1002,610014,,,金玉良缘,0,1,30,
1161,4671,584,609966,,,芝士烩波士顿龙虾,0,1,175,
1162,4673,584,609961,,,姜葱炒花蟹,0,1,45,
1163,3687,484,609959,,,"小炒羊腰


",0,1,36,
1164,3689,484,609952,,,美妙绝伦之白莲花,0,1,29,
1165,4676,584,610027,,,清炒菊花菜,0,1,30,
1166,3425,1002,609953,,,凉拌菠菜,0,1,27,
1167,4669,584,609933,,,自制猪肉脯,0,1,48,
1168,4681,584,610064,,,花蛤蒸蛋,0,1,37,
1169,4683,584,610067,,,冰镇花螺,0,1,35,
1170,6252,1317,609950,,,大蒜苋菜,0,1,30,
1171,4682,584,610019,,,白斩鸡,0,1,88,
1172,4680,584,610020,,,"泡椒凤爪


",0,1,58,
1173,4724,584,609993,,,百里香奶油烤红酒牛肉,0,1,178,
1174,3693,484,610019,,,白斩鸡,0,1,88,
1175,4727,584,609957,,,"蒙古烤羊腿


",0,1,48,
1176,4713,584,609931,,,焖猪手,0,1,58,
1177,4709,584,609953,,,凉拌菠菜,0,1,27,
1178,4699,584,609949,,,意文柠檬汁 ,0,1,13,
1179,4686,584,610021,,,爆炒鸡翅,0,1,56,
1180,4703,584,609946,,,谷稻小庄 ,0,1,38,
1181,4690,584,610018,,,"照烧鸡腿


",0,1,16,
1182,4719,584,609994,,,"独家薄荷鲜虾牛肉卷


",0,1,45,
1183,4721,584,609992,,,"番茄炖牛腩


",0,1,35,
1184,3428,1002,610011,,,白饭/大碗,0,1,10,
1185,6253,1317,610032,,,长城窖酿解百纳红酒干红葡萄酒,0,1,35,
1186,4729,584,610008,,,五色糯米饭(七色),0,2,35,
1187,6254,1317,610072,,,53度茅台,0,1,128,
1188,6255,1317,610008,,,五色糯米饭(七色),0,1,35,
1189,3432,1002,609974,,,南瓜枸杞小饼干,0,1,19,
1190,3694,484,609947,,, 北冰洋汽水 ,0,1,5,
1191,6256,1317,610007,,,桂圆肉红豆八宝饭,0,1,39,
1192,3696,484,609948,,,露露无糖杏仁露,0,1,7,
1193,3699,484,610011,,,白饭/大碗,0,1,10,
1194,3710,484,609943,,,剁椒鱼头,0,1,55,
1195,3707,484,609982,,,"五香酱驴肉


",0,1,52,
1196,3714,484,610023,,,啤酒鸭,0,1,48,
1197,3717,484,610025,,,番茄蛋汤,0,1,25,
1198,2566,1021,609969,,,香辣腐乳炒虾,0,1,56,
1199,2568,1021,609936,,,皮蛋瘦肉粥,0,1,16,
1200,5968,1298,609970,,,麻辣小龙虾,0,1,99,
1201,2572,1021,609962,,,倒立蒸梭子蟹,0,1,169,
1202,5969,1298,610065,,,辣炒花蛤,0,1,35,
1203,2577,1021,609957,,,"蒙古烤羊腿


",0,1,48,
1204,5971,1298,609953,,,凉拌菠菜,0,1,27,
1205,2586,1021,609984,,,重庆特色油烧兔,0,1,69,
1206,2580,1021,609959,,,"小炒羊腰


",0,1,36,
1207,2588,1021,609956,,,孜然羊排,0,1,88,
1208,5972,1298,609950,,,大蒜苋菜,0,1,30,
1209,2599,1021,610030,,,番茄有机花菜,0,1,32,
1210,2597,1021,609953,,,凉拌菠菜,0,1,27,
1211,2591,1021,610036,,,路易拉菲红酒干红,0,1,158,
1212,2602,1021,610046,,,青炒扁豆,0,1,28,
1213,2614,1021,610053,,,蛋挞,0,1,8,
1214,2619,1021,609952,,,美妙绝伦之白莲花,0,1,29,
1215,5973,1298,610031,,,糖醋蕃茄溜青花,0,1,33,
1216,4422,1173,609966,,,芝士烩波士顿龙虾,0,1,175,
1217,2629,1021,610035,,,黄尾袋鼠西拉子红葡萄酒,0,1,46,
1218,4423,1173,609991,,,"香烤牛排


",0,1,55,
1219,5974,1298,610053,,,蛋挞,0,2,8,
1220,5975,1298,610010,,,白饭/小碗,0,1,1,
1221,4425,1173,610031,,,糖醋蕃茄溜青花,0,1,33,
1222,4427,1173,610047,,,西瓜胡萝卜沙拉,0,1,26,
1223,4426,1173,609954,,,凉拌蒜蓉西兰花,0,1,29,
1224,4429,1173,610049,,,爆炒双丝,0,1,35,
1225,4431,1173,610053,,,蛋挞,0,5,8,
1226,5977,1298,609998,,,清爽拌凉面,0,1,15,
1227,4432,1173,610008,,,五色糯米饭(七色),0,1,35,
1228,5446,1251,609956,,,孜然羊排,0,1,88,
1229,5447,1251,610031,,,糖醋蕃茄溜青花,0,1,33,
1230,5445,1251,610064,,,花蛤蒸蛋,0,1,37,
1231,4433,1173,610009,,,黑米恋上葡萄,0,1,33,
1232,5448,1251,610051,,,凉拌萝卜丝,0,1,20,
1233,5449,1251,610030,,,番茄有机花菜,0,1,32,
1234,4435,1173,609998,,,清爽拌凉面,0,1,15,
1235,5452,1251,610010,,,白饭/小碗,0,2,1,
1236,5451,1251,609954,,,凉拌蒜蓉西兰花,0,1,29,
1237,4436,1173,610065,,,辣炒花蛤,0,1,35,
1238,5454,1251,610053,,,蛋挞,0,2,8,
1239,4438,1173,610051,,,凉拌萝卜丝,0,1,20,
1240,4445,1173,610048,,,拌土豆丝,0,1,25,
1241,5457,1251,610065,,,辣炒花蛤,0,1,35,
1242,6047,712,609963,,,盘蟹蒸蛋,0,1,55,
1243,6048,712,609945,,,农夫山泉NFC果汁100%橙汁,0,5,6,
1244,5840,1290,609970,,,麻辣小龙虾,0,1,99,
1245,6049,712,609943,,,剁椒鱼头,0,1,55,
1246,6050,712,609940,,,清蒸蝶鱼,0,1,56,
1247,5841,1290,609943,,,剁椒鱼头,0,1,55,
1248,5842,1290,609994,,,"独家薄荷鲜虾牛肉卷


",0,1,45,
1249,6051,712,609953,,,凉拌菠菜,0,1,27,
1250,5505,1258,610019,,,白斩鸡,0,1,88,
1251,6053,712,610060,,,广式虾仁肠粉,0,3,18,
1252,6052,712,609950,,,大蒜苋菜,0,1,30,
1253,5843,1290,609992,,,"番茄炖牛腩


",0,1,35,
1254,5844,1290,610025,,,番茄蛋汤,0,1,25,
1255,5845,1290,609954,,,凉拌蒜蓉西兰花,0,1,29,
1256,5846,1290,610042,,,五彩豆,0,1,29,
1257,5848,1290,610036,,,路易拉菲红酒干红,0,1,158,
1258,5847,1290,610043,,,肉丁茄子,0,1,39,
1259,6805,778,609968,,,油焖麻辣虾,0,1,65,
1260,5849,1290,610055,,,葡萄奶酥(超酥香的饼干),0,1,9,
1261,6806,778,609942,,,辣炒鱿鱼,0,1,58,
1262,5850,1290,609975,,,一品香酥藕,0,1,10,
1263,5851,1290,610008,,,五色糯米饭(七色),0,1,35,
1264,5852,1290,610007,,,桂圆肉红豆八宝饭,0,1,39,
1265,5854,1290,610039,,,培根紫菜卷,0,1,30,
1266,5853,1290,610037,,,辣炒海带丝,0,1,19,
1267,5506,1258,610020,,,"泡椒凤爪


",0,1,58,
1268,6808,778,610047,,,西瓜胡萝卜沙拉,0,1,26,
1269,5508,1258,610049,,,爆炒双丝,0,1,35,
1270,3627,475,610038,,,芝麻烤紫菜,0,1,25,
1271,6809,778,610014,,,金玉良缘,0,1,30,
1272,5514,1258,609952,,,美妙绝伦之白莲花,0,1,29,
1273,3632,475,609957,,,"蒙古烤羊腿


",0,1,48,
1274,3115,1064,609964,,,避风塘炒蟹,0,1,48,
1275,6810,778,609949,,,意文柠檬汁 ,0,1,13,
1276,5517,1258,609947,,, 北冰洋汽水 ,0,4,5,
1277,6812,778,609937,,,冰糖红豆薏米粥,0,1,15,
1278,5519,1258,610011,,,白饭/大碗,0,1,10,
1279,4457,1177,609944,,,水煮鱼,0,1,65,
1280,4458,1177,610050,,,番茄甘蓝,0,1,33,
1281,4460,1177,610051,,,凉拌萝卜丝,0,1,20,
1282,4463,1177,609949,,,意文柠檬汁 ,0,1,13,
1283,3637,475,610040,,,海带结豆腐汤,0,1,30,
1284,3639,475,609954,,,凉拌蒜蓉西兰花,0,1,29,
1285,4464,1177,610010,,,白饭/小碗,0,2,1,
1286,4424,1174,609959,,,"小炒羊腰


",0,1,36,
1287,4428,1174,610013,,,番茄炖秋葵,0,1,35,
1288,3641,475,610053,,,蛋挞,0,1,8,
1289,4430,1174,610017,,,酸辣藕丁,0,1,33,
1290,4434,1174,609947,,, 北冰洋汽水 ,0,3,5,
1291,4437,1174,610010,,,白饭/小碗,0,2,1,
1292,3643,475,610010,,,白饭/小碗,0,2,1,
1293,3550,1103,609963,,,盘蟹蒸蛋,0,1,55,
1294,3552,1103,610065,,,辣炒花蛤,0,1,35,
1295,3560,1103,610031,,,糖醋蕃茄溜青花,0,1,33,
1296,4259,1157,609967,,,香酥两吃大虾,0,1,89,
1297,4258,1157,609966,,,芝士烩波士顿龙虾,0,1,175,
1298,3577,1103,610011,,,白饭/大碗,0,1,10,
1299,3571,1103,610053,,,蛋挞,0,4,8,
1300,3562,1103,610012,,,香菇鹌鹑蛋,0,1,39,
1301,4261,1157,610041,,,凉拌海带豆芽紫菜,0,1,35,
1302,4264,1157,610021,,,爆炒鸡翅,0,1,56,
1303,4262,1157,610039,,,培根紫菜卷,0,1,30,
1304,4260,1157,609968,,,油焖麻辣虾,0,1,65,
1305,4263,1157,610019,,,白斩鸡,0,1,88,
1306,4265,1157,609954,,,凉拌蒜蓉西兰花,0,1,29,
1307,4266,1157,609951,,,炝炒大白菜,0,1,29,
1308,3861,1126,609966,,,芝士烩波士顿龙虾,0,1,175,
1309,3862,1126,609943,,,剁椒鱼头,0,1,55,
1310,4267,1157,610029,,,黄花菜炒木耳,0,1,35,
1311,3866,1126,610039,,,培根紫菜卷,0,1,30,
1312,3864,1126,610037,,,辣炒海带丝,0,1,19,
1313,3863,1126,610063,,,蒜香辣花甲,0,1,45,
1314,4268,1157,610034,,,法国波尔多AOC干红葡萄酒原,0,1,159,
1315,3865,1126,610038,,,芝麻烤紫菜,0,1,25,
1316,3867,1126,610011,,,白饭/大碗,0,1,10,
1317,3868,1126,609989,,,青岛啤酒罐装,0,8,7,
1318,3870,1126,609950,,,大蒜苋菜,0,1,30,
1319,3871,1126,609981,,,桂圆枸杞鸽子汤,0,1,48,
1320,3872,1126,609942,,,辣炒鱿鱼,0,1,58,
1321,4269,1157,610011,,,白饭/大碗,0,1,10,
1322,3873,1126,610053,,,蛋挞,0,1,8,
1323,3877,1126,610066,,,辣炒田螺,0,1,35,
1324,3874,1126,610036,,,路易拉菲红酒干红,0,1,158,
1325,3875,1126,609968,,,油焖麻辣虾,0,1,65,
1326,3369,1031,609944,,,水煮鱼,0,1,65,
1327,3360,1031,609932,,,爆炒猪肝,0,1,68,
1328,3363,1031,610051,,,凉拌萝卜丝,0,1,20,
1329,3374,1031,609946,,,谷稻小庄 ,0,1,38,
1330,3379,1031,610011,,,白饭/大碗,0,1,10,
1331,3314,1082,610011,,,白饭/大碗,0,1,10,
1332,3312,1082,609964,,,避风塘炒蟹,0,1,48,
1333,3315,1082,610038,,,芝麻烤紫菜,0,1,25,
1334,3316,1082,609949,,,意文柠檬汁 ,0,2,13,
1335,3317,1082,610040,,,海带结豆腐汤,0,1,30,
1336,3318,1082,610059,,,鸡蛋、肉末肠粉,0,1,13,
1337,3319,1082,609957,,,"蒙古烤羊腿


",0,1,48,
1338,3320,1082,609956,,,孜然羊排,0,1,88,
1339,3321,1082,610049,,,爆炒双丝,0,1,35,
1340,3929,508,609969,,,香辣腐乳炒虾,0,1,56,
1341,3932,508,609930,,,豌豆薯仔猪骨汤,0,1,39,
1342,5712,1278,609970,,,麻辣小龙虾,0,1,99,
1343,3936,508,609933,,,自制猪肉脯,0,1,48,
1344,3934,508,609931,,,焖猪手,0,1,58,
1345,3324,1082,610008,,,五色糯米饭(七色),0,1,35,
1346,3322,1082,610047,,,西瓜胡萝卜沙拉,0,1,26,
1347,3328,1082,610053,,,蛋挞,0,2,8,
1348,5714,1278,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,
1349,3327,1082,609942,,,辣炒鱿鱼,0,1,58,
1350,5713,1278,609957,,,"蒙古烤羊腿


",0,1,48,
1351,5715,1278,610010,,,白饭/小碗,0,3,1,
1352,4074,524,609995,,,"党参黄芪炖牛尾


",0,1,35,
1353,4073,524,610062,,,蒜蓉生蚝,0,1,49,
1354,4075,524,609943,,,剁椒鱼头,0,1,55,
1355,3937,508,609938,,,小米南瓜粥,0,1,13,
1356,4076,524,609951,,,炝炒大白菜,0,1,29,
1357,3940,508,609947,,, 北冰洋汽水 ,0,1,5,
1358,3941,508,609948,,,露露无糖杏仁露,0,1,7,
1359,3034,1054,610015,,,葱油凉拌藕片,0,1,30,
1360,4078,524,610011,,,白饭/大碗,0,1,10,
1361,4077,524,610050,,,番茄甘蓝,0,1,33,
1362,5722,677,609944,,,水煮鱼,0,1,65,
1363,4079,524,609946,,,谷稻小庄 ,0,1,38,
1364,3942,508,610000,,,酸辣汤面,0,1,16,
1365,3944,508,610010,,,白饭/小碗,0,1,1,
1366,5655,1274,609970,,,麻辣小龙虾,0,1,99,
1367,3946,508,609936,,,皮蛋瘦肉粥,0,1,16,
1368,5657,1274,609963,,,盘蟹蒸蛋,0,1,55,
1369,6127,1309,610064,,,花蛤蒸蛋,0,1,37,
1370,6126,1309,609976,,,芹黄鳝丝,0,1,58,
1371,5661,1274,610017,,,酸辣藕丁,0,1,33,
1372,6130,1309,610026,,,玉竹南北杏鸭腿汤,0,1,35,
1373,6129,1309,610030,,,番茄有机花菜,0,1,32,
1374,5724,677,610004,,,南瓜芝士包,0,1,10,
1375,6128,1309,610016,,,五彩藕苗,0,1,35,
1376,6131,1309,609956,,,孜然羊排,0,1,88,
1377,6132,1309,609946,,,谷稻小庄 ,0,1,38,
1378,3040,1054,609942,,,辣炒鱿鱼,0,1,58,
1379,5663,1274,609952,,,美妙绝伦之白莲花,0,1,29,
1380,5726,677,610028,,,培根花菜,0,1,35,
1381,6133,1309,610035,,,黄尾袋鼠西拉子红葡萄酒,0,1,46,
1382,6135,1309,610004,,,南瓜芝士包,0,1,10,
1383,6134,1309,609975,,,一品香酥藕,0,1,10,
1384,5729,677,609946,,,谷稻小庄 ,0,1,38,
1385,5669,1274,610035,,,黄尾袋鼠西拉子红葡萄酒,0,1,46,
1386,3041,1054,610011,,,白饭/大碗,0,1,10,
1387,6136,1309,610008,,,五色糯米饭(七色),0,1,35,
1388,6138,1309,610010,,,白饭/小碗,0,3,1,
1389,6141,1309,609999,,,鱼香肉丝拌面,0,1,18,
1390,5732,677,610008,,,五色糯米饭(七色),0,1,35,
1391,5674,1274,610010,,,白饭/小碗,0,2,1,
